Season,Station,File,DateTimeCorrected,Species,Enter,Stay,RightCens
N220528,BSN0513,IMG_0360.AVI,2022/3/18 11:39,Others,NA,NA,NA
N220528,BSN0513,IMG_0361.AVI,2022/3/18 11:42,Others,NA,NA,NA
N220528,BSN0513,IMG_0362.AVI,2022/3/18 11:46,Others,NA,NA,NA
N220528,BSN0513,IMG_0363.AVI,2022/3/18 11:49,Others,NA,NA,NA
N220528,BSN0513,IMG_0364.AVI,2022/3/18 11:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0365.AVI,2022/3/18 11:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0366.AVI,2022/3/18 11:57,Others,NA,NA,NA
N220528,BSN0513,IMG_0367.AVI,2022/3/18 11:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0368.AVI,2022/3/18 12:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0369.AVI,2022/3/18 12:03,Others,NA,NA,NA
N220528,BSN0513,IMG_0370.AVI,2022/3/18 12:05,Others,NA,NA,NA
N220528,BSN0513,IMG_0371.AVI,2022/3/18 12:07,Others,NA,NA,NA
N220528,BSN0513,IMG_0372.AVI,2022/3/18 12:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0373.AVI,2022/3/18 12:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0374.AVI,2022/3/18 12:14,Others,NA,NA,NA
N220528,BSN0513,IMG_0375.AVI,2022/3/18 12:16,Others,NA,NA,NA
N220528,BSN0513,IMG_0376.AVI,2022/3/18 12:22,Others,NA,NA,NA
N220528,BSN0513,IMG_0377.AVI,2022/3/18 12:24,Others,NA,NA,NA
N220528,BSN0513,IMG_0378.AVI,2022/3/18 12:26,Others,NA,NA,NA
N220528,BSN0513,IMG_0379.AVI,2022/3/18 12:30,Others,NA,NA,NA
N220528,BSN0513,IMG_0380.AVI,2022/3/18 12:32,Others,NA,NA,NA
N220528,BSN0513,IMG_0381.AVI,2022/3/18 12:34,Others,NA,NA,NA
N220528,BSN0513,IMG_0382.AVI,2022/3/18 12:38,Others,NA,NA,NA
N220528,BSN0513,IMG_0383.AVI,2022/3/18 12:41,Others,NA,NA,NA
N220528,BSN0513,IMG_0384.AVI,2022/3/18 12:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0385.AVI,2022/3/18 12:47,Others,NA,NA,NA
N220528,BSN0513,IMG_0386.AVI,2022/3/18 12:50,Others,NA,NA,NA
N220528,BSN0513,IMG_0387.AVI,2022/3/18 12:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0388.AVI,2022/3/18 12:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0389.AVI,2022/3/18 12:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0390.AVI,2022/3/18 13:00,Others,NA,NA,NA
N220528,BSN0513,IMG_0391.AVI,2022/3/18 13:03,Others,NA,NA,NA
N220528,BSN0513,IMG_0392.AVI,2022/3/18 13:07,Others,NA,NA,NA
N220528,BSN0513,IMG_0393.AVI,2022/3/18 13:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0394.AVI,2022/3/18 13:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0395.AVI,2022/3/18 13:14,Others,NA,NA,NA
N220528,BSN0513,IMG_0396.AVI,2022/3/18 13:17,Others,NA,NA,NA
N220528,BSN0513,IMG_0397.AVI,2022/3/18 13:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0398.AVI,2022/3/18 13:21,Others,NA,NA,NA
N220528,BSN0513,IMG_0399.AVI,2022/3/18 13:24,Others,NA,NA,NA
N220528,BSN0513,IMG_0400.AVI,2022/3/18 13:26,Others,NA,NA,NA
N220528,BSN0513,IMG_0401.AVI,2022/3/18 13:28,Others,NA,NA,NA
N220528,BSN0513,IMG_0402.AVI,2022/3/18 13:30,Others,NA,NA,NA
N220528,BSN0513,IMG_0403.AVI,2022/3/18 13:32,Others,NA,NA,NA
N220528,BSN0513,IMG_0404.AVI,2022/3/18 13:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0405.AVI,2022/3/18 16:27,Others,NA,NA,NA
N220528,BSN0513,IMG_0406.AVI,2022/3/19 1:35,Others,NA,NA,NA
N220528,BSN0513,IMG_0407.AVI,2022/3/19 1:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0408.AVI,2022/3/19 1:41,Others,NA,NA,NA
N220528,BSN0513,IMG_0409.AVI,2022/3/19 1:42,Others,NA,NA,NA
N220528,BSN0513,IMG_0410.AVI,2022/3/19 1:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0411.AVI,2022/3/19 1:46,Others,NA,NA,NA
N220528,BSN0513,IMG_0412.AVI,2022/3/19 1:50,Others,NA,NA,NA
N220528,BSN0513,IMG_0413.AVI,2022/3/19 1:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0414.AVI,2022/3/19 1:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0415.AVI,2022/3/19 1:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0416.AVI,2022/3/19 2:02,Others,NA,NA,NA
N220528,BSN0513,IMG_0417.AVI,2022/3/19 2:07,Others,NA,NA,NA
N220528,BSN0513,IMG_0418.AVI,2022/3/19 2:16,Others,NA,NA,NA
N220528,BSN0513,IMG_0419.AVI,2022/3/19 2:31,Raccoon,NA,NA,NA
N220528,BSN0513,IMG_0420.AVI,2022/3/19 5:19,Others,NA,NA,NA
N220528,BSN0513,IMG_0421.AVI,2022/3/19 5:28,Others,NA,NA,NA
N220528,BSN0513,IMG_0422.AVI,2022/3/19 5:48,Others,NA,NA,NA
N220528,BSN0513,IMG_0423.AVI,2022/3/19 6:00,Others,NA,NA,NA
N220528,BSN0513,IMG_0424.AVI,2022/3/19 6:22,Others,NA,NA,NA
N220528,BSN0513,IMG_0425.AVI,2022/3/19 6:31,Others,NA,NA,NA
N220528,BSN0513,IMG_0426.AVI,2022/3/19 6:45,Others,NA,NA,NA
N220528,BSN0513,IMG_0427.AVI,2022/3/19 7:01,Cat,1,9.726,0
N220528,BSN0513,IMG_0428.AVI,2022/3/19 7:02,Cat,NA,NA,NA
N220528,BSN0513,IMG_0429.AVI,2022/3/19 19:37,RaccoonDog,NA,NA,NA
N220528,BSN0513,IMG_0430.AVI,2022/3/20 2:48,Others,NA,NA,NA
N220528,BSN0513,IMG_0431.AVI,2022/3/20 5:39,Others,NA,NA,NA
N220528,BSN0513,IMG_0432.AVI,2022/3/20 8:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0433.AVI,2022/3/20 9:22,Others,NA,NA,NA
N220528,BSN0513,IMG_0434.AVI,2022/3/20 9:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0435.AVI,2022/3/20 9:51,Others,NA,NA,NA
N220528,BSN0513,IMG_0436.AVI,2022/3/20 9:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0437.AVI,2022/3/20 10:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0438.AVI,2022/3/20 10:05,Others,NA,NA,NA
N220528,BSN0513,IMG_0439.AVI,2022/3/20 10:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0440.AVI,2022/3/20 10:11,Others,NA,NA,NA
N220528,BSN0513,IMG_0441.AVI,2022/3/20 10:15,Others,NA,NA,NA
N220528,BSN0513,IMG_0442.AVI,2022/3/20 10:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0443.AVI,2022/3/20 10:20,Others,NA,NA,NA
N220528,BSN0513,IMG_0444.AVI,2022/3/20 10:23,Others,NA,NA,NA
N220528,BSN0513,IMG_0445.AVI,2022/3/20 10:25,Others,NA,NA,NA
N220528,BSN0513,IMG_0446.AVI,2022/3/20 10:27,Others,NA,NA,NA
N220528,BSN0513,IMG_0447.AVI,2022/3/20 10:31,Others,NA,NA,NA
N220528,BSN0513,IMG_0448.AVI,2022/3/20 10:34,Others,NA,NA,NA
N220528,BSN0513,IMG_0449.AVI,2022/3/20 10:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0450.AVI,2022/3/20 10:40,Others,NA,NA,NA
N220528,BSN0513,IMG_0451.AVI,2022/3/20 10:43,Others,NA,NA,NA
N220528,BSN0513,IMG_0452.AVI,2022/3/20 10:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0453.AVI,2022/3/20 10:46,Others,NA,NA,NA
N220528,BSN0513,IMG_0454.AVI,2022/3/20 10:49,Others,NA,NA,NA
N220528,BSN0513,IMG_0455.AVI,2022/3/20 10:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0456.AVI,2022/3/20 10:53,Others,NA,NA,NA
N220528,BSN0513,IMG_0457.AVI,2022/3/20 10:56,Others,NA,NA,NA
N220528,BSN0513,IMG_0458.AVI,2022/3/20 10:57,Others,NA,NA,NA
N220528,BSN0513,IMG_0459.AVI,2022/3/20 10:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0460.AVI,2022/3/20 11:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0461.AVI,2022/3/20 11:03,Others,NA,NA,NA
N220528,BSN0513,IMG_0462.AVI,2022/3/20 11:05,Others,NA,NA,NA
N220528,BSN0513,IMG_0463.AVI,2022/3/20 11:07,Others,NA,NA,NA
N220528,BSN0513,IMG_0464.AVI,2022/3/20 11:08,Others,NA,NA,NA
N220528,BSN0513,IMG_0465.AVI,2022/3/20 11:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0466.AVI,2022/3/20 11:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0467.AVI,2022/3/20 11:14,Others,NA,NA,NA
N220528,BSN0513,IMG_0468.AVI,2022/3/20 11:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0469.AVI,2022/3/20 11:19,Others,NA,NA,NA
N220528,BSN0513,IMG_0470.AVI,2022/3/20 11:22,Others,NA,NA,NA
N220528,BSN0513,IMG_0471.AVI,2022/3/20 11:24,Others,NA,NA,NA
N220528,BSN0513,IMG_0472.AVI,2022/3/20 11:25,Others,NA,NA,NA
N220528,BSN0513,IMG_0473.AVI,2022/3/20 11:27,Others,NA,NA,NA
N220528,BSN0513,IMG_0474.AVI,2022/3/20 11:29,Others,NA,NA,NA
N220528,BSN0513,IMG_0475.AVI,2022/3/20 11:31,Others,NA,NA,NA
N220528,BSN0513,IMG_0476.AVI,2022/3/20 11:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0477.AVI,2022/3/20 11:36,Others,NA,NA,NA
N220528,BSN0513,IMG_0478.AVI,2022/3/20 11:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0479.AVI,2022/3/20 11:39,Others,NA,NA,NA
N220528,BSN0513,IMG_0480.AVI,2022/3/20 11:40,Others,NA,NA,NA
N220528,BSN0513,IMG_0481.AVI,2022/3/20 11:43,Others,NA,NA,NA
N220528,BSN0513,IMG_0482.AVI,2022/3/20 11:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0483.AVI,2022/3/20 11:47,Others,NA,NA,NA
N220528,BSN0513,IMG_0484.AVI,2022/3/20 11:48,Others,NA,NA,NA
N220528,BSN0513,IMG_0485.AVI,2022/3/20 11:51,Others,NA,NA,NA
N220528,BSN0513,IMG_0486.AVI,2022/3/20 11:53,Others,NA,NA,NA
N220528,BSN0513,IMG_0487.AVI,2022/3/20 11:54,Others,NA,NA,NA
N220528,BSN0513,IMG_0488.AVI,2022/3/20 11:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0489.AVI,2022/3/20 12:00,Others,NA,NA,NA
N220528,BSN0513,IMG_0490.AVI,2022/3/20 12:04,Others,NA,NA,NA
N220528,BSN0513,IMG_0491.AVI,2022/3/20 12:06,Others,NA,NA,NA
N220528,BSN0513,IMG_0492.AVI,2022/3/20 12:08,Others,NA,NA,NA
N220528,BSN0513,IMG_0493.AVI,2022/3/20 12:13,Others,NA,NA,NA
N220528,BSN0513,IMG_0494.AVI,2022/3/20 12:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0495.AVI,2022/3/20 12:19,Others,NA,NA,NA
N220528,BSN0513,IMG_0496.AVI,2022/3/20 12:24,Others,NA,NA,NA
N220528,BSN0513,IMG_0497.AVI,2022/3/20 12:27,Others,NA,NA,NA
N220528,BSN0513,IMG_0498.AVI,2022/3/20 12:30,Others,NA,NA,NA
N220528,BSN0513,IMG_0499.AVI,2022/3/20 12:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0500.AVI,2022/3/20 12:36,Others,NA,NA,NA
N220528,BSN0513,IMG_0501.AVI,2022/3/20 12:38,Others,NA,NA,NA
N220528,BSN0513,IMG_0502.AVI,2022/3/20 12:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0503.AVI,2022/3/20 12:46,Others,NA,NA,NA
N220528,BSN0513,IMG_0504.AVI,2022/3/20 12:49,Others,NA,NA,NA
N220528,BSN0513,IMG_0505.AVI,2022/3/20 12:51,Others,NA,NA,NA
N220528,BSN0513,IMG_0506.AVI,2022/3/20 12:54,Others,NA,NA,NA
N220528,BSN0513,IMG_0507.AVI,2022/3/20 12:57,Others,NA,NA,NA
N220528,BSN0513,IMG_0508.AVI,2022/3/20 12:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0509.AVI,2022/3/20 13:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0510.AVI,2022/3/20 13:03,Others,NA,NA,NA
N220528,BSN0513,IMG_0511.AVI,2022/3/20 13:05,Others,NA,NA,NA
N220528,BSN0513,IMG_0512.AVI,2022/3/20 16:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0513.AVI,2022/3/20 19:18,Boar,NA,NA,NA
N220528,BSN0513,IMG_0514.AVI,2022/3/20 19:27,Raccoon,NA,NA,NA
N220528,BSN0513,IMG_0516.AVI,2022/3/20 20:10,Raccoon,1,0.22,0
N220528,BSN0513,IMG_0517.AVI,2022/3/21 2:26,Raccoon,NA,NA,NA
N220528,BSN0513,IMG_0518.AVI,2022/3/21 6:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0519.AVI,2022/3/21 8:57,Others,NA,NA,NA
N220528,BSN0513,IMG_0520.AVI,2022/3/21 9:26,Others,NA,NA,NA
N220528,BSN0513,IMG_0521.AVI,2022/3/21 10:34,Others,NA,NA,NA
N220528,BSN0513,IMG_0522.AVI,2022/3/21 10:50,Others,NA,NA,NA
N220528,BSN0513,IMG_0523.AVI,2022/3/21 16:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0524.AVI,2022/3/22 1:10,Others,NA,NA,NA
N220528,BSN0513,IMG_0525.AVI,2022/3/22 1:17,Others,NA,NA,NA
N220528,BSN0513,IMG_0526.AVI,2022/3/22 1:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0527.AVI,2022/3/22 1:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0528.AVI,2022/3/22 2:05,Others,NA,NA,NA
N220528,BSN0513,IMG_0529.AVI,2022/3/22 2:15,Others,NA,NA,NA
N220528,BSN0513,IMG_0530.AVI,2022/3/22 2:24,Others,NA,NA,NA
N220528,BSN0513,IMG_0531.AVI,2022/3/22 2:30,Others,NA,NA,NA
N220528,BSN0513,IMG_0532.AVI,2022/3/22 2:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0533.AVI,2022/3/22 2:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0534.AVI,2022/3/22 2:48,Others,NA,NA,NA
N220528,BSN0513,IMG_0535.AVI,2022/3/22 2:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0536.AVI,2022/3/22 2:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0537.AVI,2022/3/22 3:00,Others,NA,NA,NA
N220528,BSN0513,IMG_0538.AVI,2022/3/22 3:05,Others,NA,NA,NA
N220528,BSN0513,IMG_0539.AVI,2022/3/22 3:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0540.AVI,2022/3/22 3:13,Others,NA,NA,NA
N220528,BSN0513,IMG_0541.AVI,2022/3/22 3:16,Others,NA,NA,NA
N220528,BSN0513,IMG_0542.AVI,2022/3/22 3:19,Others,NA,NA,NA
N220528,BSN0513,IMG_0543.AVI,2022/3/22 3:22,Others,NA,NA,NA
N220528,BSN0513,IMG_0544.AVI,2022/3/22 3:26,Others,NA,NA,NA
N220528,BSN0513,IMG_0545.AVI,2022/3/22 3:29,Others,NA,NA,NA
N220528,BSN0513,IMG_0546.AVI,2022/3/22 3:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0547.AVI,2022/3/22 3:36,Others,NA,NA,NA
N220528,BSN0513,IMG_0548.AVI,2022/3/22 3:41,Others,NA,NA,NA
N220528,BSN0513,IMG_0549.AVI,2022/3/22 3:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0550.AVI,2022/3/22 3:48,Others,NA,NA,NA
N220528,BSN0513,IMG_0551.AVI,2022/3/22 3:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0552.AVI,2022/3/22 3:56,Others,NA,NA,NA
N220528,BSN0513,IMG_0553.AVI,2022/3/22 4:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0554.AVI,2022/3/22 4:06,Others,NA,NA,NA
N220528,BSN0513,IMG_0555.AVI,2022/3/22 4:10,Others,NA,NA,NA
N220528,BSN0513,IMG_0556.AVI,2022/3/22 4:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0557.AVI,2022/3/22 4:16,Others,NA,NA,NA
N220528,BSN0513,IMG_0558.AVI,2022/3/22 4:21,Others,NA,NA,NA
N220528,BSN0513,IMG_0559.AVI,2022/3/22 4:24,Others,NA,NA,NA
N220528,BSN0513,IMG_0560.AVI,2022/3/22 4:30,Others,NA,NA,NA
N220528,BSN0513,IMG_0561.AVI,2022/3/22 4:34,Others,NA,NA,NA
N220528,BSN0513,IMG_0562.AVI,2022/3/22 4:39,Others,NA,NA,NA
N220528,BSN0513,IMG_0563.AVI,2022/3/22 4:42,Others,NA,NA,NA
N220528,BSN0513,IMG_0564.AVI,2022/3/22 4:45,Others,NA,NA,NA
N220528,BSN0513,IMG_0565.AVI,2022/3/22 4:47,Others,NA,NA,NA
N220528,BSN0513,IMG_0566.AVI,2022/3/22 4:51,Others,NA,NA,NA
N220528,BSN0513,IMG_0567.AVI,2022/3/22 4:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0568.AVI,2022/3/22 4:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0569.AVI,2022/3/22 5:00,Others,NA,NA,NA
N220528,BSN0513,IMG_0570.AVI,2022/3/22 5:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0571.AVI,2022/3/22 5:04,Others,NA,NA,NA
N220528,BSN0513,IMG_0572.AVI,2022/3/22 5:06,Others,NA,NA,NA
N220528,BSN0513,IMG_0573.AVI,2022/3/22 5:08,Others,NA,NA,NA
N220528,BSN0513,IMG_0574.AVI,2022/3/22 5:10,Others,NA,NA,NA
N220528,BSN0513,IMG_0575.AVI,2022/3/22 5:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0576.AVI,2022/3/22 5:14,Others,NA,NA,NA
N220528,BSN0513,IMG_0577.AVI,2022/3/22 5:19,Others,NA,NA,NA
N220528,BSN0513,IMG_0578.AVI,2022/3/22 6:11,Others,NA,NA,NA
N220528,BSN0513,IMG_0579.AVI,2022/3/22 6:30,Boar,NA,NA,NA
N220528,BSN0513,IMG_0580.AVI,2022/3/22 6:30,Boar,NA,NA,NA
N220528,BSN0513,IMG_0581.AVI,2022/3/22 6:31,Boar,NA,NA,NA
N220528,BSN0513,IMG_0582.AVI,2022/3/22 6:31,Boar,NA,NA,NA
N220528,BSN0513,IMG_0583.AVI,2022/3/22 6:31,Boar,NA,NA,NA
N220528,BSN0513,IMG_0584.AVI,2022/3/22 6:32,Boar,NA,NA,NA
N220528,BSN0513,IMG_0585.AVI,2022/3/22 6:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0586.AVI,2022/3/22 6:34,Others,NA,NA,NA
N220528,BSN0513,IMG_0587.AVI,2022/3/22 6:36,Others,NA,NA,NA
N220528,BSN0513,IMG_0588.AVI,2022/3/22 6:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0589.AVI,2022/3/22 6:38,Others,NA,NA,NA
N220528,BSN0513,IMG_0590.AVI,2022/3/22 6:40,Others,NA,NA,NA
N220528,BSN0513,IMG_0591.AVI,2022/3/22 6:41,Others,NA,NA,NA
N220528,BSN0513,IMG_0592.AVI,2022/3/22 6:42,Others,NA,NA,NA
N220528,BSN0513,IMG_0593.AVI,2022/3/22 6:43,Others,NA,NA,NA
N220528,BSN0513,IMG_0594.AVI,2022/3/22 6:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0595.AVI,2022/3/22 6:45,Others,NA,NA,NA
N220528,BSN0513,IMG_0596.AVI,2022/3/22 6:46,Others,NA,NA,NA
N220528,BSN0513,IMG_0597.AVI,2022/3/22 6:48,Others,NA,NA,NA
N220528,BSN0513,IMG_0598.AVI,2022/3/22 6:49,Others,NA,NA,NA
N220528,BSN0513,IMG_0599.AVI,2022/3/22 6:50,Others,NA,NA,NA
N220528,BSN0513,IMG_0600.AVI,2022/3/22 6:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0601.AVI,2022/3/22 6:53,Others,NA,NA,NA
N220528,BSN0513,IMG_0602.AVI,2022/3/22 6:54,Others,NA,NA,NA
N220528,BSN0513,IMG_0603.AVI,2022/3/22 6:54,Others,NA,NA,NA
N220528,BSN0513,IMG_0604.AVI,2022/3/22 6:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0605.AVI,2022/3/22 6:56,Others,NA,NA,NA
N220528,BSN0513,IMG_0606.AVI,2022/3/22 6:57,Others,NA,NA,NA
N220528,BSN0513,IMG_0607.AVI,2022/3/22 6:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0608.AVI,2022/3/22 7:00,Others,NA,NA,NA
N220528,BSN0513,IMG_0609.AVI,2022/3/22 7:01,Others,NA,NA,NA
N220528,BSN0513,IMG_0610.AVI,2022/3/22 7:03,Others,NA,NA,NA
N220528,BSN0513,IMG_0611.AVI,2022/3/22 7:04,Others,NA,NA,NA
N220528,BSN0513,IMG_0612.AVI,2022/3/22 7:06,Others,NA,NA,NA
N220528,BSN0513,IMG_0613.AVI,2022/3/22 7:07,Others,NA,NA,NA
N220528,BSN0513,IMG_0614.AVI,2022/3/22 7:10,Others,NA,NA,NA
N220528,BSN0513,IMG_0615.AVI,2022/3/22 7:11,Others,NA,NA,NA
N220528,BSN0513,IMG_0616.AVI,2022/3/22 7:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0617.AVI,2022/3/22 7:13,Others,NA,NA,NA
N220528,BSN0513,IMG_0618.AVI,2022/3/22 7:15,Others,NA,NA,NA
N220528,BSN0513,IMG_0619.AVI,2022/3/22 7:17,Others,NA,NA,NA
N220528,BSN0513,IMG_0620.AVI,2022/3/22 7:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0621.AVI,2022/3/22 7:22,Others,NA,NA,NA
N220528,BSN0513,IMG_0622.AVI,2022/3/22 7:25,Others,NA,NA,NA
N220528,BSN0513,IMG_0623.AVI,2022/3/22 7:29,Others,NA,NA,NA
N220528,BSN0513,IMG_0624.AVI,2022/3/22 7:31,Others,NA,NA,NA
N220528,BSN0513,IMG_0625.AVI,2022/3/22 7:33,Others,NA,NA,NA
N220528,BSN0513,IMG_0626.AVI,2022/3/22 7:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0627.AVI,2022/3/22 7:40,Others,NA,NA,NA
N220528,BSN0513,IMG_0628.AVI,2022/3/22 7:46,Others,NA,NA,NA
N220528,BSN0513,IMG_0629.AVI,2022/3/22 7:49,Others,NA,NA,NA
N220528,BSN0513,IMG_0630.AVI,2022/3/22 7:51,Others,NA,NA,NA
N220528,BSN0513,IMG_0631.AVI,2022/3/22 7:53,Others,NA,NA,NA
N220528,BSN0513,IMG_0632.AVI,2022/3/22 7:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0633.AVI,2022/3/22 7:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0634.AVI,2022/3/22 7:59,Others,NA,NA,NA
N220528,BSN0513,IMG_0635.AVI,2022/3/22 8:02,Others,NA,NA,NA
N220528,BSN0513,IMG_0636.AVI,2022/3/22 8:04,Others,NA,NA,NA
N220528,BSN0513,IMG_0637.AVI,2022/3/22 8:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0638.AVI,2022/3/22 8:15,Others,NA,NA,NA
N220528,BSN0513,IMG_0639.AVI,2022/3/22 8:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0640.AVI,2022/3/22 8:25,Others,NA,NA,NA
N220528,BSN0513,IMG_0641.AVI,2022/3/22 8:29,Others,NA,NA,NA
N220528,BSN0513,IMG_0642.AVI,2022/3/22 8:32,Others,NA,NA,NA
N220528,BSN0513,IMG_0643.AVI,2022/3/22 8:37,Others,NA,NA,NA
N220528,BSN0513,IMG_0644.AVI,2022/3/22 8:44,Others,NA,NA,NA
N220528,BSN0513,IMG_0645.AVI,2022/3/22 9:06,Others,NA,NA,NA
N220528,BSN0513,IMG_0646.AVI,2022/3/22 9:55,Boar,NA,NA,NA
N220528,BSN0513,IMG_0647.AVI,2022/3/22 9:56,Boar,NA,NA,NA
N220528,BSN0513,IMG_0648.AVI,2022/3/22 9:56,Boar,NA,NA,NA
N220528,BSN0513,IMG_0649.AVI,2022/3/22 11:18,Others,NA,NA,NA
N220528,BSN0513,IMG_0650.AVI,2022/3/22 17:20,Others,NA,NA,NA
N220528,BSN0513,IMG_0652.AVI,2022/3/22 23:05,Boar,NA,NA,NA
N220528,BSN0513,IMG_0653.AVI,2022/3/23 6:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0654.AVI,2022/3/23 10:50,Others,NA,NA,NA
N220528,BSN0513,IMG_0655.AVI,2022/3/23 10:50,Others,NA,NA,NA
N220528,BSN0513,IMG_0656.AVI,2022/3/23 10:51,Others,NA,NA,NA
N220528,BSN0513,IMG_0657.AVI,2022/3/23 10:52,Others,NA,NA,NA
N220528,BSN0513,IMG_0658.AVI,2022/3/23 10:53,Others,NA,NA,NA
N220528,BSN0513,IMG_0659.AVI,2022/3/23 10:53,Others,NA,NA,NA
N220528,BSN0513,IMG_0660.AVI,2022/3/23 10:54,Others,NA,NA,NA
N220528,BSN0513,IMG_0661.AVI,2022/3/23 10:55,Others,NA,NA,NA
N220528,BSN0513,IMG_0662.AVI,2022/3/23 10:56,Others,NA,NA,NA
N220528,BSN0513,IMG_0663.AVI,2022/3/23 10:56,Others,NA,NA,NA
N220528,BSN0513,IMG_0664.AVI,2022/3/23 10:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0665.AVI,2022/3/23 10:58,Others,NA,NA,NA
N220528,BSN0513,IMG_0666.AVI,2022/3/23 11:07,Others,NA,NA,NA
N220528,BSN0513,IMG_0667.AVI,2022/3/23 11:08,Others,NA,NA,NA
N220528,BSN0513,IMG_0668.AVI,2022/3/23 11:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0669.AVI,2022/3/23 11:09,Others,NA,NA,NA
N220528,BSN0513,IMG_0670.AVI,2022/3/23 11:10,Others,NA,NA,NA
N220528,BSN0513,IMG_0671.AVI,2022/3/23 11:12,Others,NA,NA,NA
N220528,BSN0513,IMG_0672.AVI,2022/3/23 11:13,Others,NA,NA,NA
N220528,BSN0513,IMG_0673.AVI,2022/3/23 11:13,Others,NA,NA,NA
N220528,BSN0513,IMG_0674.AVI,2022/3/23 11:14,Others,NA,NA,NA
N220528,BSN0513,IMG_0675.AVI,2022/3/23 11:16,Others,NA,NA,NA
N220528,BSN0513,IMG_0676.AVI,2022/3/23 11:17,Others,NA,NA,NA
N220528,BSN0513,IMG_0677.AVI,2022/3/23 11:19,Others,NA,NA,NA
